unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location,address
329d0087-22f5-46b0-a094-978260be95a6,Pauline Pfannerstill,Male,53,Gauteng,Married,Bachelor,16885.00,Police Officer,Standard Legal Plan,30,94681,64660,4576,4811,625,33770,,N,2022-04-01,-25.8265955|28.2548584,{"hash":"2c2892aaca6cbf3d","number":"486","street":"LAWRIE STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
b58499ff-82ea-49ae-a511-123c5ec9788b,Lucile Hane,Male,35,KwaZulu-Natal,Married,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,51,60834,70708,2276,3431,984,21104,Fake legal bills,Y,2021-02-01,-30.1993529|30.7499742,{"hash":"853682d166d1b42f","number":"22","street":"300129 STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
cbc347ec-b6a7-4a49-9d71-12546c87a1c5,Kirsten Fadel,Male,34,Gauteng,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,42,19438,40510,1979,765,278,16566,Faked death,Y,2022-07-01,-26.1165783|28.2508154,{"hash":"6b26bb7746e4ba38","number":"6","street":"COTE D AZUR AVENUE","unit":"","city":"","district":"BONAEROPARK","region":"","postcode":"","id":""}
6297c61f-0930-47e8-8ef3-b59a953e57ae,Maybell Daugherty,Male,58,Free State,Divorced,Master,16885.00,Police Officer,Standard Legal Plan,54,59139,50374,3671,2964,847,33770,,N,2023-05-01,-23.00559|30.3554359,{"hash":"08db3bede3c4f0c0","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610240"}
4acdf960-e05b-4bd8-8f25-21a15448fe60,Kelly Quigley-O'Reilly,Male,27,Western Cape,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,9,22822,40441,1971,2385,619,12978,,N,2021-12-01,-34.1444988|18.3215659,{"hash":"107228f7c409e4a9","number":"34","street":"LIGHTHOUSE Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
bfafb1d0-630b-49d9-a7cf-0a808ce9b74a,Amani Zulauf,Male,54,Northern Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,20,16689,35953,1895,714,223,5000,Murder For Claims,Y,2023-01-01,-23.005797|30.3579688,{"hash":"3b8500670783ac8c","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610238"}
8bb88cd1-bb19-4db4-b24f-3c3165274be7,Filiberto Zieme,Female,68,Mpumalanga,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,27,73344,65378,3797,4896,585,33770,,N,2023-04-01,-23.0053343|30.3593536,{"hash":"6d92a7654f6cc781","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610241"}
de6fd4f4-6b22-4527-bfa2-f46dd1d57bb8,Albert Hansen,Male,25,Gauteng,Single,High School,2100.00,Taxi Driver,Funeral Cover,38,12938,49560,811,1066,463,4200,Faked death,Y,2021-03-01,-26.362921|28.22556,{"hash":"b4d56ccab9371e09","number":"11549","street":"INYAMAZANE STREET","unit":"","city":"","district":"VOSLOORUS","region":"","postcode":"","id":""}
e74c847e-033e-46b4-af17-9ab481e38b3b,Stanton Funk,Male,29,Western Cape,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,21,66016,76160,4306,1185,640,33770,,N,2021-08-01,-34.1441434|18.321516,{"hash":"99de2091c718e53b","number":"7","street":"DISA Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
96619d65-503a-469d-bbfc-5ee63110319d,Kay Fritsch,Male,32,KwaZulu-Natal,Married,High School,2100.00,Taxi Driver,Funeral Cover,51,23315,33426,1774,2067,614,4200,,N,2021-05-01,-29.8587333|31.018688,{"hash":"bdd78669e39c787e","number":"440","street":"DR PIXLEY KASEME STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
3953e519-9c72-4cce-bc51-a634b965c3eb,Noel McLaughlin,Female,54,Gauteng,Single,Bachelor,41789.50,Chartered accountant,H.E.L.P Cover,39,55381,50902,3682,3886,781,50902,,N,2022-05-01,-26.1032214|28.4862601,{"hash":"efd480b5a272066c","number":"26661","street":"CUMBE STREET","unit":"","city":"","district":"ETWATWA","region":"","postcode":"","id":""}
8fba65fd-8bd3-4321-9a77-bda8e86c76b4,Isabelle Bruen,Male,41,Gauteng,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,49,69194,86226,2931,4090,642,5000,,N,2023-04-01,-26.3839457|28.4077733,{"hash":"e4f3d4a2e69543a6","number":"6727","street":"BUYILE STREET","unit":"","city":"","district":"DUDUZA","region":"","postcode":"","id":""}
9428c3a7-4948-4c3a-ad16-5987a122486e,Audie Douglas,Male,40,Limpopo,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,39,61781,86491,2063,1933,974,12978,,N,2023-08-01,-23.0057609|30.3571235,{"hash":"ba042ff19e8fb2dc","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610237"}
61b83371-6358-433a-b662-f36d06372e57,Caleigh Schneider,Male,44,Mpumalanga,Married,High School,8283.00,Ticketing clerk,Standard Legal Plan,7,97097,82381,3052,2630,750,16566,,N,2023-06-01,-23.0051071|30.3581067,{"hash":"e8be965fdff091a7","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610242"}
a816b33b-c6e0-491a-919e-5f1b98558f0a,Alanna Altenwerth,Female,38,Eastern Cape,Divorced,High School,10552.00,Switchboard and Receptionist,Funeral Cover,6,26711,41446,935,2412,660,21104,,N,2022-11-01,-33.8943838|25.5603116,{"hash":"0d9c53033856e496","number":"","street":"Saffraan Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
4c491df7-0370-40e2-a839-063d97f0f514,Irma Wisozk,Female,31,KwaZulu-Natal,Single,High School,2100.00,Taxi Driver,Funeral Cover,38,17155,34551,1677,934,658,4200,Faked death,Y,2023-04-01,-29.8690923|31.0427253,{"hash":"b196813993532ac0","number":"212","street":"MAHATMA GANDHI ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
6575e50d-b088-4b35-96fd-85e8c66e1c2c,Fatima Daugherty,Female,51,Mpumalanga,Divorced,High School,2000.00,Security Guard,Funeral Cover,56,26241,47352,1496,2123,731,4000,Murder For Claims,Y,2023-09-01,-23.0049691|30.3571606,{"hash":"e2ba640cab18cd48","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610243"}
6448c3b9-7b38-4bf0-9c12-602d4ab80b5f,Bernardo Streich,Male,36,Free State,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,51,31804,39916,2677,578,363,6000,False documentation,Y,2023-09-01,-23.0053343|30.3593536,{"hash":"6d92a7654f6cc781","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610241"}
ab987605-2173-472b-82bd-1b4ce3b24ecb,Leonel Berge,Female,31,North West,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,47,61796,65824,4847,3972,784,5000,,N,2023-01-01,-23.00559|30.3554359,{"hash":"08db3bede3c4f0c0","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610240"}
870ac987-b219-477c-93bd-ecc06e4f2b42,Boyd Kutch,Female,25,Gauteng,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,7,60335,59368,3800,3407,760,5000,,N,2022-01-01,-25.6026948|27.9889226,
ad029eee-b7eb-49b1-91c7-12dc1e6697fb,Krystel Keeling-Wunsch,Female,53,Western Cape,Married,High School,11411.00,Clients and Customer Support,Funeral Cover,32,11890,38367,1207,1609,397,22822,,N,2021-02-01,-34.144144|18.3216866,{"hash":"cc76deb5a8795263","number":"9","street":"DISA Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
e88cd8ab-afe9-4891-9ba8-8e73470bd59a,Pierre Hyatt,Female,66,Gauteng,Married,Master,13587.00,Travel Agent,Standard Legal Plan,40,79012,98148,3173,4831,807,27174,,N,2021-03-01,-25.5413637|28.2128725,{"hash":"44940e73cde9a464","number":"1318","street":"A20859","unit":"","city":"","district":"","region":"","postcode":"","id":""}
d966dac0-9523-45ef-a642-128eb9311256,Lurline Koelpin,Male,45,Western Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,38,80910,60947,4256,1091,650,5000,,N,2021-03-01,-34.1441808|18.3221449,{"hash":"0249b2120f7f64b2","number":"13","street":"DISA Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
ca42bec3-02c4-40ba-9486-9ef1851718a6,Daryl Roberts,Male,40,KwaZulu-Natal,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,9,18890,43694,1816,2792,215,16566,Faked death,Y,2023-11-01,-29.8690238|31.0426587,{"hash":"5991624c810f5463","number":"212","street":"MAHATMA GANDHI ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
57f47677-616c-489f-b5c8-d30fc602c893,Darrion Bruen,Female,27,Limpopo,Married,High School,3000.00,Domestic Worker,Funeral Cover,18,14123,38417,1205,626,427,6000,Faked death,Y,2023-10-01,-23.005797|30.3579688,{"hash":"3b8500670783ac8c","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610238"}
da10a96d-7ece-46c0-b510-ff0693ab26eb,Sister Heidenreich-Grady,Female,58,Northern Cape,Married,High School,10552.00,Switchboard and Receptionist,Funeral Cover,48,12326,43047,762,1980,224,21104,Murder For Claims,Y,2021-04-01,-23.0053436|30.3565693,{"hash":"791f558ed5fe7daf","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610239"}
58f73279-9d06-4b31-881c-b83ed8393dcf,Alda Ondricka,Male,50,Mpumalanga,Married,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,56,22498,37820,1004,1099,546,21104,False documentation,Y,2023-10-01,-23.0044271|30.3568748,{"hash":"3296f92a843d8b13","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610244"}
bdfb3369-654e-4409-9ef8-028429f85888,Nickolas Klein,Female,56,North West,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,9,14281,39055,1753,1646,777,5000,Faked death,Y,2022-08-01,-23.0053343|30.3593536,{"hash":"6d92a7654f6cc781","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610241"}
97a7e68c-8fc0-4f2f-be0e-948afe783a35,Helene Murray,Male,41,Mpumalanga,Divorced,Master,18000.00,Teacher,Standard Legal Plan,56,68877,89613,4379,1827,756,36000,,N,2023-06-01,-23.0161815|30.416009,{"hash":"33ba6c7c31920ee7","number":"","street":"","unit":"","city":"Itsani","district":"","region":"Thulamela","postcode":"","id":"96610311_9619153"}
a1abb114-da0f-46e4-b99e-c96dc3bfbe1d,Hilario Littel,Female,66,North West,Married,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,43,17240,32603,526,2901,576,22822,,N,2022-09-01,-23.0051071|30.3581067,{"hash":"e8be965fdff091a7","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610242"}
258f0833-d5aa-4aa0-88d8-a7af2b043ddd,Jordi Adams,Female,59,Eastern Cape,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,9,22054,34258,505,644,380,16566,Faked death,Y,2022-08-01,-33.7951443|25.3869765,{"hash":"b2315c586ee2b8e5","number":"68","street":"Zuba Crescent","unit":"","city":"","district":"","region":"","postcode":"","id":""}
31983a9e-723d-4aac-886e-66b96a12f933,Ricardo Christiansen,Female,40,Northern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,43,90043,50882,2568,1680,908,5000,,N,2023-05-01,-23.00559|30.3554359,{"hash":"08db3bede3c4f0c0","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610240"}
1e5b67e7-8891-4b82-b8ae-81f35950f353,Stacy Nienow,Female,68,Gauteng,Divorced,High School,11653.00,Telesales and Telemarketing,Funeral Cover,25,15032,44470,1788,1077,459,23306,,N,2021-03-01,-25.8128684|28.1421632,{"hash":"47651bf91744449f","number":"17","street":"METEOR ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
416bead4-801e-47db-a58c-841e3b053454,Uriah Blick,Female,26,KwaZulu-Natal,Divorced,Bachelor,18000.00,Teacher,Standard Legal Plan,47,89408,71400,4078,3138,853,36000,,N,2023-09-01,-29.8588284|31.0187138,{"hash":"7c1b722fc4245592","number":"442","street":"DR PIXLEY KASEME STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
d43c6c3d-d205-46f9-90c4-eee3f7591f1e,Malachi Kutch,Female,28,North West,Divorced,High School,2000.00,Security Guard,Funeral Cover,37,16371,46056,722,1020,647,4000,,N,2021-11-01,-23.0049691|30.3571606,{"hash":"e2ba640cab18cd48","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610243"}
44fe1eb9-fd6d-41e2-9f7d-aadae4a479ef,Giovanny Friesen,Male,27,Limpopo,Divorced,High School,2000.00,Security Guard,Funeral Cover,45,13674,40971,1842,2641,409,4000,Faked death,Y,2022-12-01,-23.0053436|30.3565693,{"hash":"791f558ed5fe7daf","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610239"}
d7c6aeef-5f30-46cf-8672-9985119c3db2,Candido Collier,Female,27,Limpopo,Single,Bachelor,14628.00,Nurse,Standard Legal Plan,7,86495,56542,2901,4147,529,29256,,N,2023-01-01,-23.00559|30.3554359,{"hash":"08db3bede3c4f0c0","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610240"}
ba10c0df-02f4-414d-8630-38219a6e2323,Marcelina Wuckert,Male,59,Free State,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,52,28954,39852,1488,2990,553,21104,,N,2021-03-01,-23.0051071|30.3581067,{"hash":"e8be965fdff091a7","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610242"}
24003fd7-4449-4594-be67-85559f86fb6a,Bianka Thiel,Male,58,Northern Cape,Single,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,50,71650,97784,3889,1982,981,81886.34,,N,2023-03-01,-23.0053343|30.3593536,{"hash":"6d92a7654f6cc781","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610241"}
24003fd7-4449-4594-be67-85559f86fb6a,Bianka Thiel,Male,58,Northern Cape,Single,PhD,40943.17,Cyber security engineer,Standard Legal Plan,50,68955,79720,2891,1084,937,161606.34,,N,2022-08-01,-23.0051071|30.3581067,{"hash":"e8be965fdff091a7","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610242"}
18fe9600-0d29-4d74-b479-29cc69d438df,Destin Connelly,Female,28,Gauteng,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,39,25131,31436,1113,2314,480,5000,False documentation,Y,2022-08-01,-26.3544269|28.1026731,{"hash":"c32b8ba550249777","number":"4737","street":"SQUIDRO STREET","unit":"","city":"","district":"ALBERTSDAL","region":"","postcode":"","id":""}
87b0d4f0-67e1-48bb-9b5c-e237882b7d08,Deven Christiansen,Female,56,Northern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,43,24743,22858,2879,801,365,6000,,N,2023-02-01,-23.0049691|30.3571606,{"hash":"e2ba640cab18cd48","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610243"}
30cc2d8c-5441-4cd3-b8f6-8167e93e63eb,Beverly Hegmann,Female,62,Eastern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,32,74919,86731,3123,3824,651,5000,,N,2023-02-01,-33.7949381|25.386473,{"hash":"e9bad780a9d635c7","number":"61","street":"Zuba Crescent","unit":"","city":"","district":"","region":"","postcode":"","id":""}
fc1a6c69-d111-4ffa-b543-02f108c48e94,Carlee Bashirian,Female,33,North West,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,47,15771,38294,1657,2989,474,20522,,N,2021-09-01,-23.0044271|30.3568748,{"hash":"3296f92a843d8b13","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610244"}
888926eb-6886-4db1-9fbb-dc95d845cca3,Louvenia Frami,Female,59,North West,Married,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,20,51722,94629,4286,1379,837,81886.34,,N,2022-05-01,-23.0161815|30.416009,{"hash":"33ba6c7c31920ee7","number":"","street":"","unit":"","city":"Itsani","district":"","region":"Thulamela","postcode":"","id":"96610311_9619153"}
888926eb-6886-4db1-9fbb-dc95d845cca3,Louvenia Frami,Female,59,North West,Married,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,20,57055,69295,2997,3579,835,151181.34,,N,2021-06-01,-23.0076768|30.4156034,{"hash":"f1cf4dc5d34d18e1","number":"","street":"","unit":"","city":"Itsani","district":"","region":"Thulamela","postcode":"","id":"96610313_9619154"}
f27f592f-96da-4ecf-84cd-fe17867c5d3b,Cleora Haag,Female,53,Mpumalanga,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,25,29914,30219,929,2010,366,5000,Faked death,Y,2021-10-01,-23.0076768|30.4156034,{"hash":"f1cf4dc5d34d18e1","number":"","street":"","unit":"","city":"Itsani","district":"","region":"Thulamela","postcode":"","id":"96610313_9619154"}
402b0c8a-51a5-4209-a81b-81f96f2f5908,Reginald Swaniawski,Female,26,Limpopo,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,25,20089,32508,1383,922,495,12978,,N,2022-07-01,-23.0053343|30.3593536,{"hash":"6d92a7654f6cc781","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610241"}
83b80bfd-74db-4c8a-9414-76a8292f4af6,Margarete Roberts,Female,54,Mpumalanga,Single,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,28,29417,34780,1275,2019,610,23306,,N,2022-01-01,-23.0153476|30.415531,{"hash":"f38adc28c86264ea","number":"","street":"","unit":"","city":"Itsani","district":"","region":"Thulamela","postcode":"","id":"96610311_9619155"}
fec42205-166a-4db1-a8dc-908b26a6904f,Cathrine Champlin,Female,33,North West,Married,High School,2000.00,Security Guard,Standard Legal Plan,50,57399,61806,2567,1574,841,4000,,N,2023-11-01,-23.0153476|30.415531,{"hash":"f38adc28c86264ea","number":"","street":"","unit":"","city":"Itsani","district":"","region":"Thulamela","postcode":"","id":"96610311_9619155"}
a451b460-8d3f-4846-bbe3-eb55b99aa6e2,Jimmie Koss-Bailey,Male,35,Free State,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,9,36045,26837,1659,1198,321,6000,,N,2021-12-01,-23.0049691|30.3571606,{"hash":"e2ba640cab18cd48","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610243"}
7818b65a-1150-495b-9b37-e0fb912b5136,Maud Wilkinson,Female,58,Northern Cape,Divorced,High School,8283.00,Ticketing clerk,Standard Legal Plan,28,62891,73428,3824,4249,582,16566,,N,2021-05-01,-23.0044271|30.3568748,{"hash":"3296f92a843d8b13","number":"","street":"","unit":"","city":"Thulamela NU","district":"","region":"Thulamela","postcode":"","id":"96610212_9610244"}
e32eb4c3-9d1a-4adb-a022-a4fcc6bebeae,Bret Reichert,Female,27,Mpumalanga,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,45,82178,68768,3364,3052,936,4200,,N,2021-08-01,-22.9933137|30.4155264,{"hash":"1bbdd5cbd2b6abeb","number":"","street":"","unit":"","city":"Tshisahulu","district":"","region":"Thulamela","postcode":"","id":"96610322_9619156"}
f844784e-f73a-4cef-81e7-edb8421ea0f6,Una Schiller,Female,30,Gauteng,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,26,15184,46465,1113,2866,331,16566,,N,2022-08-01,-26.1295216|28.483621,{"hash":"027d5fdeaf6fddeb","number":"15217","street":"MHLOPHE STREET","unit":"","city":"","district":"ETWATWA","region":"","postcode":"","id":""}
102ad675-f4b5-4d84-a4b0-b4ecb93b8259,Jazlyn Osinski,Female,58,Northern Cape,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,48,79340,78721,2344,1352,996,27174,,N,2022-08-01,-23.0161815|30.416009,{"hash":"33ba6c7c31920ee7","number":"","street":"","unit":"","city":"Itsani","district":"","region":"Thulamela","postcode":"","id":"96610311_9619153"}
