unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location
87b0d4f0-67e1-48bb-9b5c-e237882b7d08,Deven Christiansen,Female,56,Northern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,43,24743,22858,2879,801,365,6000,,N,2023-02-01,-23.0049691|30.3571606
30cc2d8c-5441-4cd3-b8f6-8167e93e63eb,Beverly Hegmann,Female,62,Eastern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,32,74919,86731,3123,3824,651,5000,,N,2023-02-01,-33.7949381|25.386473
fc1a6c69-d111-4ffa-b543-02f108c48e94,Carlee Bashirian,Female,33,North West,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,47,15771,38294,1657,2989,474,20522,,N,2021-09-01,-23.0044271|30.3568748
888926eb-6886-4db1-9fbb-dc95d845cca3,Louvenia Frami,Female,59,North West,Married,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,20,51722,94629,4286,1379,837,81886.34,,N,2022-02-01,-23.0161815|30.416009
888926eb-6886-4db1-9fbb-dc95d845cca3,Louvenia Frami,Female,59,North West,Married,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,20,57055,69295,2997,3579,835,151181.34,,N,2021-06-01,-23.0076768|30.4156034
f27f592f-96da-4ecf-84cd-fe17867c5d3b,Cleora Haag,Female,53,Mpumalanga,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,25,29914,30219,929,2010,366,5000,Faked death,Y,2021-10-01,-23.0076768|30.4156034
402b0c8a-51a5-4209-a81b-81f96f2f5908,Reginald Swaniawski,Female,26,Limpopo,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,25,20089,32508,1383,922,495,12978,,N,2022-07-01,-23.0053343|30.3593536
83b80bfd-74db-4c8a-9414-76a8292f4af6,Margarete Roberts,Female,54,Mpumalanga,Single,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,28,29417,34780,1275,2019,610,23306,,N,2022-01-01,-23.0153476|30.415531
fec42205-166a-4db1-a8dc-908b26a6904f,Cathrine Champlin,Female,33,North West,Married,High School,2000.00,Security Guard,Standard Legal Plan,50,57399,61806,2567,1574,841,4000,,N,2023-11-01,-23.0153476|30.415531
a451b460-8d3f-4846-bbe3-eb55b99aa6e2,Jimmie Koss-Bailey,Male,35,Free State,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,9,36045,26837,1659,1198,321,6000,,N,2021-12-01,-23.0049691|30.3571606
7818b65a-1150-495b-9b37-e0fb912b5136,Maud Wilkinson,Female,58,Northern Cape,Divorced,High School,8283.00,Ticketing clerk,Standard Legal Plan,28,62891,73428,3824,4249,582,16566,,N,2021-05-01,-23.0044271|30.3568748
e32eb4c3-9d1a-4adb-a022-a4fcc6bebeae,Bret Reichert,Female,27,Mpumalanga,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,45,82178,68768,3364,3052,936,4200,,N,2021-08-01,-22.9933137|30.4155264
f844784e-f73a-4cef-81e7-edb8421ea0f6,Una Schiller,Female,30,Gauteng,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,26,15184,46465,1113,2866,331,16566,,N,2022-08-01,-26.1295216|28.483621
102ad675-f4b5-4d84-a4b0-b4ecb93b8259,Jazlyn Osinski,Female,58,Northern Cape,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,48,79340,78721,2344,1352,996,27174,,N,2022-08-01,-23.0161815|30.416009
5d4d3d59-ed9b-4ac8-96db-6964a6024b1d,Kyler Wilkinson,Male,41,Limpopo,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,51,12393,40191,1798,1801,747,20522,Murder For Claims,Y,2021-02-01,-23.0051071|30.3581067
ffdb6400-2ae8-41ad-858c-76cda1e9457c,Estell Treutel,Male,67,Mpumalanga,Married,Master,45327.25,Financial manager,Standard Legal Plan,54,59000,72231,3610,1173,763,72231,,N,2022-05-01,-22.9907943|30.4151866
ffdb6400-2ae8-41ad-858c-76cda1e9457c,Estell Treutel,Male,67,Mpumalanga,Married,Master,45327.25,Financial manager,H.E.L.P Cover,54,77814,95814,4676,3720,925,162885.5,,N,2022-06-01,-22.9561396|30.410672
5f19da67-216b-4edd-b848-4ffe973a3578,Dusty Kunde,Female,60,Eastern Cape,Divorced,Master,14628.00,Nurse,Standard Legal Plan,37,61570,72093,3475,2541,975,29256,,N,2021-03-01,-33.8213869|25.3983612
77deda4f-0b10-4860-be99-25ea4624e587,Lenna Schowalter,Female,34,North West,Single,High School,2100.00,Taxi Driver,Funeral Cover,25,11471,38167,1706,2560,657,4200,,N,2022-11-01,-22.9933137|30.4155264
add6a3f3-797c-49eb-ab01-9f84638df391,Nikita Jenkins,Female,38,Gauteng,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,48,20495,38216,1405,1506,286,23306,,N,2021-03-01,-25.8656246|28.1556061
5834f412-bacc-4e0c-85ea-f155b74f2ec1,Melissa Trantow,Male,34,Free State,Divorced,High School,11653.00,Telesales and Telemarketing,Funeral Cover,21,26797,48101,1647,1625,607,23306,,N,2023-11-01,-23.0044271|30.3568748
8f902e09-4bd3-43ff-8a96-ae57aef8022b,Maye Cronin,Female,50,Eastern Cape,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,40,22400,36370,1261,2731,462,4200,Faked death,Y,2022-03-01,-33.8291443|25.3758065
91d8e017-e555-4900-b099-aeb28baa80cc,Juanita Quigley-VonRueden,Female,31,Free State,Divorced,PhD,46875.08,Investment banker,Standard Legal Plan,49,53745,71901,2003,2670,831,71901,,N,2022-04-01,-23.0161815|30.416009
91d8e017-e555-4900-b099-aeb28baa80cc,Juanita Quigley-VonRueden,Female,31,Free State,Divorced,PhD,46875.08,Investment banker,H.E.L.P Cover,49,75448,59564,2624,2121,557,131465,Pre-existing condition misrepresentation,Y,2022-12-01,-23.0076768|30.4156034
b00dc5c1-95b3-438d-a09a-173377b80386,Danial Satterfield,Male,40,Free State,Married,High School,2000.00,Security Guard,Standard Legal Plan,39,99129,76762,4088,4925,875,4000,,N,2022-08-01,-23.0153476|30.415531
785f1538-2c0f-4307-a5e5-64485eb17dbb,Maximilian Lueilwitz,Female,60,Western Cape,Married,High School,2100.00,Taxi Driver,Funeral Cover,46,23670,38541,896,2445,738,4200,,N,2022-06-01,-34.1444987|18.3218741
5f35b6c5-3bbe-457c-9740-c8a124faf978,Alvera McCullough,Male,34,KwaZulu-Natal,Divorced,Master,14628.00,Nurse,Standard Legal Plan,19,66757,87558,3339,3438,966,29256,,N,2023-01-01,-29.8588126|31.0188068
56fa6c67-b125-4e98-8018-c34a77653272,Shawn Brekke,Female,41,Eastern Cape,Single,PhD,45327.25,Financial manager,Standard Legal Plan,58,88505,90572,4052,4366,927,90572,,N,2023-03-01,-33.8274046|25.3918621
56fa6c67-b125-4e98-8018-c34a77653272,Shawn Brekke,Female,41,Eastern Cape,Single,PhD,45327.25,Financial manager,H.E.L.P Cover,58,94481,68113,4955,3564,691,158685,,N,2022-11-01,-33.8274451|25.3745135
fc0ebfb8-cf25-4db4-9dcb-97dc68e62f24,Jayne Gleason,Male,39,Northern Cape,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,23,50112,92713,4911,3037,976,22822,,N,2022-01-01,-23.0076768|30.4156034
c4235a29-99de-413f-af71-ea60dded5aad,Greta O'Kon,Female,52,Gauteng,Single,Bachelor,10261.00,Data Capturing,Standard Legal Plan,13,71659,95657,3651,4463,941,20522,,N,2022-05-01,-25.4236642|28.1370702
4589f12b-beb5-4c22-8f42-870ff845d401,Valerie Crist,Male,53,Limpopo,Single,High School,3000.00,Domestic Worker,Funeral Cover,33,22450,42761,1744,1024,690,6000,,N,2022-09-01,-23.0049691|30.3571606
1526f255-567d-4078-8146-0384ca0bd5e6,Stuart Gerlach,Female,57,Free State,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,50,80142,70504,3345,4950,922,12978,,N,2021-08-01,-22.9933137|30.4155264
1d4d3166-108c-402a-bdef-78749d610934,Brock Bergnaum,Female,27,Northern Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,22,28407,28682,2827,624,463,6000,,N,2023-10-01,-23.0153476|30.415531
75f2733c-be55-4a32-8b63-62edd3887cbb,Graciela Tremblay,Male,64,Gauteng,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,26,54843,58401,4567,2314,811,16566,,N,2022-04-01,-26.3045022|28.4070445
a61c164d-6e80-4075-a82b-b064ff2fc425,Genevieve Keeling,Female,37,Limpopo,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,43,21591,35345,1249,540,659,16566,Faked death,Y,2021-03-01,-23.0044271|30.3568748
26db9c29-0ed2-43de-8526-313fd08d3d2a,Citlalli Gerlach,Female,61,Mpumalanga,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,44,15543,44342,660,1882,641,5000,,N,2023-09-01,-22.9992651|30.4099339
47fbcb10-89c0-4912-990d-af05c5fccc56,Kaitlin Goldner-Collins,Male,46,Limpopo,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,27,14810,35365,1498,2160,222,5000,False documentation,Y,2022-04-01,-23.0161815|30.416009
2073c0b6-5680-4688-94ac-45befe3f4c85,June Gislason,Female,54,North West,Divorced,Master,46875.08,Investment banker,H.E.L.P Cover,41,98659,75516,3309,4221,803,75516,,N,2022-02-01,-22.9907943|30.4151866
09c9f184-6ec1-4da3-a990-f171840ace13,Reina Moen,Female,56,Free State,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,50,86173,52026,2194,4866,905,20522,,N,2022-01-01,-22.9907943|30.4151866
db4621fa-146d-4881-96c3-9650c56a9b90,Calista Bechtelar,Male,26,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Funeral Cover,40,10422,32412,1857,2295,330,4000,,N,2022-09-01,-29.9607088|30.9099344
1ffa7211-cb94-46d8-9b43-f67e8ec0534e,Mariana Mayer,Female,41,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,21,92150,58961,4865,3122,931,4000,,N,2022-11-01,-30.2424545|30.7814239
0949b6ad-6c61-47b7-a9d8-ab337d3023cf,Yasmin Bergnaum,Female,66,KwaZulu-Natal,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,17,23979,37752,1006,2659,424,22822,,N,2022-08-01,-30.2062357|30.7674628
1bda8560-4c5a-4d12-8ee7-c7abf2803212,Garrick Hilll,Female,62,Eastern Cape,Single,High School,2000.00,Security Guard,Funeral Cover,7,28195,46370,603,2859,510,4000,,N,2021-10-01,-33.826585|25.3735608
3849e785-06c4-45d5-aab3-f4cfb96bbf6d,Samantha Wisozk,Male,46,Mpumalanga,Single,Bachelor,13587.00,Travel Agent,Standard Legal Plan,49,87595,69360,4400,2441,736,27174,,N,2022-05-01,-23.0011176|30.4091621
91b88d63-ae9f-40a7-869e-66acf7473e30,Jimmie Mann,Male,46,Limpopo,Divorced,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,12,75209,64553,2286,3424,537,22822,,N,2023-10-01,-23.0076768|30.4156034
7601865d-82e3-4fd3-bc8c-4d1711b53b8a,Neva Yundt,Male,46,Western Cape,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,40,27687,48146,1775,602,703,16566,,N,2021-04-01,-34.1447815|18.3215187
e52f39a4-4ef9-43d6-b086-51e7ed5f9ec3,Eden Jaskolski,Male,25,Gauteng,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,15,52042,58537,3226,2948,700,5000,Misrepresentation of legal cases,Y,2022-10-01,-25.8530815|28.1203612
978cb1ef-6c23-487b-b9d6-3d75bf14e32e,Ardella Murazik,Female,49,Northern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,35,36865,24048,1095,1211,427,6000,,N,2021-07-01,-22.9933137|30.4155264
67787546-d409-4895-80f0-98818a30b5cf,Rowan Marquardt,Female,39,KwaZulu-Natal,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,20,28130,42870,863,2141,389,20522,False documentation,Y,2022-10-01,-30.2048268|30.7925777
97ac8821-0c8e-411b-8ad2-975568c852fe,Keaton Koepp,Male,43,Western Cape,Single,Bachelor,41789.50,Chartered accountant,H.E.L.P Cover,45,80018,69130,3039,4622,626,69130,,N,2023-10-01,-34.1540788|18.3563032
97ac8821-0c8e-411b-8ad2-975568c852fe,Keaton Koepp,Male,43,Western Cape,Single,Bachelor,41789.50,Chartered accountant,Standard Legal Plan,45,94611,70425,4996,4200,624,139555,,N,2022-12-01,-34.1449117|18.3576095
9d25dc81-5af1-450a-8e4a-7373af38bfa2,Joseph Runolfsdottir,Female,62,KwaZulu-Natal,Divorced,Master,14628.00,Nurse,Funeral Cover,57,24477,41221,593,875,296,29256,,N,2022-03-01,-30.204747|30.7499829
e9b9e53d-0e27-4d8d-9aea-0a576a27a3ce,Tiffany Crooks-Ryan,Male,42,Limpopo,Divorced,Master,14628.00,Nurse,Funeral Cover,56,22770,37449,1269,1975,218,29256,Faked death,Y,2023-07-01,-23.0153476|30.415531
15152439-22cf-41dc-83e6-6da1ed43be01,Carley Thiel,Female,52,Limpopo,Single,High School,11411.00,Clients and Customer Support,Standard Legal Plan,30,66060,68458,2330,2031,801,22822,Fake legal bills,Y,2023-11-01,-22.9933137|30.4155264
38b5c835-d0b8-4e5c-a7bd-daaedaea7ba1,Rosario Hilpert,Female,54,KwaZulu-Natal,Married,High School,11653.00,Telesales and Telemarketing,Funeral Cover,50,12414,42969,704,1439,265,23306,Faked death,Y,2021-03-01,-30.2047464|30.7500687
c0deec10-2b43-4418-867b-e435ed1b03d0,Citlalli Kunde,Female,68,Limpopo,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,48,52256,68031,3331,3554,601,22822,,N,2022-10-01,-22.9907943|30.4151866
b5528d9c-1eaf-4ebc-872a-ac2a4c56da61,Isadore Pouros,Female,65,Gauteng,Single,Master,18000.00,Teacher,Funeral Cover,47,16714,32341,1934,952,205,32341,,N,2022-04-01,-25.8392504|28.2596063
60a085d9-1c8d-4636-a394-39aee2e68924,Kavon Tromp,Male,34,Free State,Single,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,46,99445,50015,3947,4160,901,21104,,N,2023-11-01,-22.9561396|30.410672
9d8c8f7f-b818-4ea0-9aa4-5d02542220ba,Drew Botsford,Male,54,Eastern Cape,Divorced,Bachelor,18000.00,Teacher,H.E.L.P Cover,41,65867,63319,2583,1638,786,36000,,N,2023-08-01,-33.8283344|25.3955655
eea30e4a-77ee-4ed8-9614-45a7bbd8f434,Charley Hyatt,Male,57,Free State,Divorced,PhD,45327.25,Financial manager,H.E.L.P Cover,55,85934,74988,4156,3469,509,74988,,N,2022-08-01,-22.9992651|30.4099339
eea30e4a-77ee-4ed8-9614-45a7bbd8f434,Charley Hyatt,Male,57,Free State,Divorced,PhD,45327.25,Financial manager,Standard Legal Plan,55,55579,86747,4057,2229,708,161735,,N,2022-12-01,-23.0011176|30.4091621
43c43cec-c083-4c89-b488-a9cf313b1073,Cyrus Carter,Female,49,Mpumalanga,Single,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,34,92429,91998,4666,2692,559,23306,Fake legal bills,Y,2021-09-01,-22.9631422|30.4087925
3b5ddab1-2d72-4033-ba4f-1382726a58f4,Emily Mitchell,Male,65,Limpopo,Single,High School,10261.00,Data Capturing,Standard Legal Plan,53,97175,81171,3371,4597,516,20522,,N,2021-09-01,-22.9561396|30.410672
b0221d3d-da72-4bf1-a8ce-d2dc1172f957,Krystel Weissnat,Female,29,Eastern Cape,Divorced,Master,13587.00,Travel Agent,Funeral Cover,33,13923,38332,1310,2349,320,27174,,N,2023-01-01,-33.8282263|25.3759741
fbf0964f-f463-4a26-99eb-6265d925f336,Alba Braun,Male,33,Gauteng,Married,Master,45327.25,Financial manager,H.E.L.P Cover,24,95317,56951,4701,3316,550,56951,,N,2022-02-01,-26.3295116|28.3938506
5112748b-fd8a-4531-b37e-9292beb02a83,Cora Yost-Larson,Female,64,Western Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,12,27397,35927,1989,1962,467,6000,,N,2021-03-01,-34.1447608|18.3577721
f03c9058-e016-4bfc-8e91-dc766d4e4562,Uriel D'Amore-Koss,Female,65,North West,Married,Master,18000.00,Teacher,Funeral Cover,21,15313,46331,705,2474,642,36000,False documentation,Y,2022-07-01,-22.9561396|30.410672
875751a3-2b3a-46df-bbb7-65896978bb94,Manuel Quigley,Male,36,KwaZulu-Natal,Married,Bachelor,18000.00,Teacher,H.E.L.P Cover,40,51532,52593,2934,1578,986,36000,,N,2021-05-01,-30.2047457|30.7501313
7ed997fa-1d4b-42c1-be85-59aabdfe0fe7,Tess Batz,Female,65,Eastern Cape,Married,Master,41789.50,Chartered accountant,H.E.L.P Cover,46,64186,67371,3804,1771,597,67371,,N,2022-11-01,-33.8273051|25.3742322
f1eb5efc-9194-4767-a877-a61b1f3b9a1c,Zachariah Waters,Female,60,Northern Cape,Single,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,7,72024,67113,2042,3537,915,23306,,N,2022-12-01,-22.9907943|30.4151866
25588181-3795-4681-a6d2-24da5b7b95a9,Tremaine Considine,Male,38,Eastern Cape,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,36,78303,79721,4987,3467,608,16566,,N,2021-10-01,-33.8279819|25.3995008
5b40877f-58d2-425d-af58-82df03900caa,Russel Padberg,Male,56,North West,Single,High School,10261.00,Data Capturing,Funeral Cover,18,16011,36927,824,566,597,20522,False documentation,Y,2023-12-01,-22.9992651|30.4099339
8fc0f3d4-20da-4bc4-ba34-8e702bf6d46a,Darrick Powlowski,Male,54,Limpopo,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,15,24589,28919,1880,1973,440,6000,,N,2022-07-01,-22.9992651|30.4099339
1216825a-2dc1-45b3-a5fb-1f70633c85e9,Domenica Grady,Female,56,Gauteng,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,50,76953,74584,3780,3946,581,23306,,N,2022-04-01,-26.0183187|28.2382934
ff7b2a9e-8034-4f05-917b-2318fb28cd35,Janet Nader,Male,61,KwaZulu-Natal,Married,High School,10552.00,Switchboard and Receptionist,Funeral Cover,6,28036,41360,750,1150,650,21104,False documentation,Y,2023-09-01,-30.204745|30.7501934
dade21d9-7b0e-4963-8a45-8df631d7fe5c,Korey Jacobi,Male,39,Eastern Cape,Married,Bachelor,18000.00,Teacher,Funeral Cover,11,20428,30115,674,2609,689,30115,Murder For Claims,Y,2023-12-01,-33.828012|25.4005894
dbabdb2e-723e-4ea5-b213-dd58e1a23f17,Kian Jakubowski,Female,65,North West,Single,Master,46957.33,Plant manager,Standard Legal Plan,23,89065,93418,3050,2955,629,93418,Misrepresentation of legal cases,Y,2022-03-01,-23.0011176|30.4091621
dbabdb2e-723e-4ea5-b213-dd58e1a23f17,Kian Jakubowski,Female,65,North West,Single,Master,46957.33,Plant manager,H.E.L.P Cover,23,80112,67847,2405,4614,554,161265,,N,2022-10-01,-22.9631422|30.4087925
4190315b-787a-4433-94fc-4cf3f4121a39,Avis Kozey,Male,53,Limpopo,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,41,29526,38879,1628,2081,417,5000,,N,2023-09-01,-23.0011176|30.4091621
b7972f44-a281-4a04-8748-c7622272cfba,Kolby Blick,Female,53,Limpopo,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,22,78593,96775,2679,1036,536,16566,,N,2021-06-01,-22.9631422|30.4087925
99195c8b-17c7-4f76-b77b-716315a61439,Hellen Okuneva,Female,40,KwaZulu-Natal,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,29,15963,34776,1214,1922,338,16566,Faked death,Y,2021-02-01,-30.2047444|30.7502565
e64b56c9-8854-4731-92a3-6ac3bb888e39,Ally Mertz,Female,41,Western Cape,Married,High School,6489.00,Teller and Cashier,Funeral Cover,11,28849,40288,1283,1975,531,12978,,N,2021-11-01,-34.1447036|18.3575383
54ffe9e1-a108-41eb-bf65-b57ed71e986e,Mandy Hettinger,Female,40,Eastern Cape,Divorced,Master,18000.00,Teacher,Funeral Cover,56,12911,34864,1965,1460,738,34864,,N,2021-07-01,-33.8280269|25.3976837
7538f5f1-4fae-4258-a53a-6974657cf074,Jarrod Dickens,Male,49,Gauteng,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,55,96601,71194,2414,2122,511,4200,,N,2021-12-01,-25.99951|28.2422714
7c90bef4-12b2-4b81-9d5a-824be81a9b39,Moshe Prosacco,Male,27,Gauteng,Married,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,6,71069,95252,3429,4073,538,81886.34,,N,2021-09-01,-25.5499876|28.0644229
7af7e72d-1bc2-44b0-be5f-9d7d8b1ae7ec,Rosario Jacobson,Female,28,Northern Cape,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,8,87314,75376,4497,2123,641,4200,,N,2021-02-01,-22.9561396|30.410672
58088eb5-74fb-440f-8ba8-30cfe8afb216,Eula Armstrong,Male,35,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,47,21170,32533,632,1517,326,4000,False documentation,Y,2022-07-01,-23.0002152|30.4087012
46a25df8-eda3-4799-93a4-fc3ec4c016b8,Muhammad Homenick,Male,52,Eastern Cape,Married,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,44,90440,93923,2695,3607,646,81886.34,Pre-existing condition misrepresentation,Y,2023-09-01,-33.8287564|25.3982364
642c68e8-845e-4a8a-aafa-2f8b68493deb,Willis Hettinger,Male,46,Gauteng,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,52,96889,87108,2326,4448,651,4200,,N,2023-12-01,-26.1115671|28.4504673
f8e8488a-9744-4704-b17d-a59693787d80,Jermaine Effertz-Blanda,Female,61,Eastern Cape,Divorced,Bachelor,10261.00,Data Capturing,Standard Legal Plan,50,71193,67264,3408,3882,676,20522,,N,2022-06-01,-33.8288183|25.398086
5838de98-d2b3-4910-a68d-a51516e52fde,Russ Marvin,Male,42,Gauteng,Single,Bachelor,13587.00,Travel Agent,Funeral Cover,43,27436,40670,1889,639,381,27174,False documentation,Y,2022-12-01,-25.97246|28.1117166
001f660a-7660-47d7-8ea9-42d88509fc07,Dawson Klein,Female,40,KwaZulu-Natal,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,21,12866,31139,1773,2300,714,22822,,N,2021-12-01,-30.2047437|30.7503181
721cc21d-dfa9-403b-8109-827dc0637a17,Titus Windler,Male,38,Limpopo,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,41,27199,45468,1816,2447,348,5000,Faked death,Y,2023-04-01,-23.0002152|30.4087012
60221c0d-10e2-4111-9b25-d9041bdbe05c,Hollis Schultz,Female,38,KwaZulu-Natal,Single,Master,13587.00,Travel Agent,Standard Legal Plan,58,67074,92358,4223,3274,531,27174,,N,2023-10-01,-30.204743|30.75038
54ca0c5c-76df-4d5b-9670-bd63eb384040,Arnoldo King,Female,42,Free State,Divorced,High School,10261.00,Data Capturing,Funeral Cover,9,21726,47282,651,1662,665,20522,False documentation,Y,2022-01-01,-22.9631422|30.4087925
0d50d7fb-1068-4a56-a6f4-ac342677c906,Bonnie Lueilwitz,Female,51,Northern Cape,Divorced,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,33,64894,85853,3143,1647,609,16566,,N,2022-11-01,-22.9992651|30.4099339
d9412bb5-fef0-4944-9bfb-495118d48462,Leilani Schumm,Male,62,Limpopo,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,53,29536,46844,598,2858,769,16566,,N,2023-08-01,-23.007888|30.4082855
8868339e-2368-4a47-ba66-39cef517b402,Clementine Will-Pollich,Female,68,Gauteng,Single,Master,14628.00,Nurse,Funeral Cover,41,24222,49651,895,662,749,29256,,N,2022-08-01,-26.1304617|28.444542
22100f7f-0fb0-4e85-a44f-6a87ba2cc2b8,Darwin Schiller,Female,50,North West,Single,High School,8283.00,Ticketing clerk,Funeral Cover,17,28363,37512,1973,2875,292,16566,Faked death,Y,2023-05-01,-23.0002152|30.4087012
74200ba3-8b93-45b4-8ce1-6336987ab079,Green Krajcik-Bosco,Male,49,Limpopo,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,43,14165,33252,1586,924,681,16566,False documentation,Y,2021-08-01,-22.9891151|30.4080312
