unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud
91d8e017-e555-4900-b099-aeb28baa80cc,Juanita Quigley-VonRueden,Female,31,Free State,Divorced,PhD,46875.08,Investment banker,Standard Legal Plan,49,53745,71901,2003,2670,831,71901,,N
91d8e017-e555-4900-b099-aeb28baa80cc,Juanita Quigley-VonRueden,Female,31,Free State,Divorced,PhD,46875.08,Investment banker,H.E.L.P Cover,49,75448,59564,2624,2121,557,131465,Pre-existing condition misrepresentation,Y
b00dc5c1-95b3-438d-a09a-173377b80386,Danial Satterfield,Male,40,Free State,Married,High School,2000.00,Security Guard,Standard Legal Plan,39,99129,76762,4088,4925,875,4000,,N
785f1538-2c0f-4307-a5e5-64485eb17dbb,Maximilian Lueilwitz,Female,60,Western Cape,Married,High School,2100.00,Taxi Driver,Funeral Cover,46,23670,38541,896,2445,738,4200,,N
5f35b6c5-3bbe-457c-9740-c8a124faf978,Alvera McCullough,Male,34,KwaZulu-Natal,Divorced,Master,14628.00,Nurse,Standard Legal Plan,19,66757,87558,3339,3438,966,29256,,N
56fa6c67-b125-4e98-8018-c34a77653272,Shawn Brekke,Female,41,Eastern Cape,Single,PhD,45327.25,Financial manager,Standard Legal Plan,58,88505,90572,4052,4366,927,90572,,N
56fa6c67-b125-4e98-8018-c34a77653272,Shawn Brekke,Female,41,Eastern Cape,Single,PhD,45327.25,Financial manager,H.E.L.P Cover,58,94481,68113,4955,3564,691,158685,,N
fc0ebfb8-cf25-4db4-9dcb-97dc68e62f24,Jayne Gleason,Male,39,Northern Cape,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,23,50112,92713,4911,3037,976,22822,,N
c4235a29-99de-413f-af71-ea60dded5aad,Greta O'Kon,Female,52,Gauteng,Single,Bachelor,10261.00,Data Capturing,Standard Legal Plan,13,71659,95657,3651,4463,941,20522,,N
4589f12b-beb5-4c22-8f42-870ff845d401,Valerie Crist,Male,53,Limpopo,Single,High School,3000.00,Domestic Worker,Funeral Cover,33,22450,42761,1744,1024,690,6000,,N
1526f255-567d-4078-8146-0384ca0bd5e6,Stuart Gerlach,Female,57,Free State,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,50,80142,70504,3345,4950,922,12978,,N
1d4d3166-108c-402a-bdef-78749d610934,Brock Bergnaum,Female,27,Northern Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,22,28407,28682,2827,624,463,6000,,N
75f2733c-be55-4a32-8b63-62edd3887cbb,Graciela Tremblay,Male,64,Gauteng,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,26,54843,58401,4567,2314,811,16566,,N
a61c164d-6e80-4075-a82b-b064ff2fc425,Genevieve Keeling,Female,37,Limpopo,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,43,21591,35345,1249,540,659,16566,Faked death,Y
26db9c29-0ed2-43de-8526-313fd08d3d2a,Citlalli Gerlach,Female,61,Mpumalanga,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,44,15543,44342,660,1882,641,5000,,N
47fbcb10-89c0-4912-990d-af05c5fccc56,Kaitlin Goldner-Collins,Male,46,Limpopo,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,27,14810,35365,1498,2160,222,5000,False documentation,Y
2073c0b6-5680-4688-94ac-45befe3f4c85,June Gislason,Female,54,North West,Divorced,Master,46875.08,Investment banker,H.E.L.P Cover,41,98659,75516,3309,4221,803,75516,,N
09c9f184-6ec1-4da3-a990-f171840ace13,Reina Moen,Female,56,Free State,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,50,86173,52026,2194,4866,905,20522,,N
db4621fa-146d-4881-96c3-9650c56a9b90,Calista Bechtelar,Male,26,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Funeral Cover,40,10422,32412,1857,2295,330,4000,,N
1ffa7211-cb94-46d8-9b43-f67e8ec0534e,Mariana Mayer,Female,41,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,21,92150,58961,4865,3122,931,4000,,N
0949b6ad-6c61-47b7-a9d8-ab337d3023cf,Yasmin Bergnaum,Female,66,KwaZulu-Natal,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,17,23979,37752,1006,2659,424,22822,,N
1bda8560-4c5a-4d12-8ee7-c7abf2803212,Garrick Hilll,Female,62,Eastern Cape,Single,High School,2000.00,Security Guard,Funeral Cover,7,28195,46370,603,2859,510,4000,,N
3849e785-06c4-45d5-aab3-f4cfb96bbf6d,Samantha Wisozk,Male,46,Mpumalanga,Single,Bachelor,13587.00,Travel Agent,Standard Legal Plan,49,87595,69360,4400,2441,736,27174,,N
91b88d63-ae9f-40a7-869e-66acf7473e30,Jimmie Mann,Male,46,Limpopo,Divorced,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,12,75209,64553,2286,3424,537,22822,,N
7601865d-82e3-4fd3-bc8c-4d1711b53b8a,Neva Yundt,Male,46,Western Cape,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,40,27687,48146,1775,602,703,16566,,N
e52f39a4-4ef9-43d6-b086-51e7ed5f9ec3,Eden Jaskolski,Male,25,Gauteng,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,15,52042,58537,3226,2948,700,5000,Misrepresentation of legal cases,Y
978cb1ef-6c23-487b-b9d6-3d75bf14e32e,Ardella Murazik,Female,49,Northern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,35,36865,24048,1095,1211,427,6000,,N
67787546-d409-4895-80f0-98818a30b5cf,Rowan Marquardt,Female,39,KwaZulu-Natal,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,20,28130,42870,863,2141,389,20522,False documentation,Y
97ac8821-0c8e-411b-8ad2-975568c852fe,Keaton Koepp,Male,43,Western Cape,Single,Bachelor,41789.50,Chartered accountant,H.E.L.P Cover,45,80018,69130,3039,4622,626,69130,,N
97ac8821-0c8e-411b-8ad2-975568c852fe,Keaton Koepp,Male,43,Western Cape,Single,Bachelor,41789.50,Chartered accountant,Standard Legal Plan,45,94611,70425,4996,4200,624,139555,,N
9d25dc81-5af1-450a-8e4a-7373af38bfa2,Joseph Runolfsdottir,Female,62,KwaZulu-Natal,Divorced,Master,14628.00,Nurse,Funeral Cover,57,24477,41221,593,875,296,29256,,N
e9b9e53d-0e27-4d8d-9aea-0a576a27a3ce,Tiffany Crooks-Ryan,Male,42,Limpopo,Divorced,Master,14628.00,Nurse,Funeral Cover,56,22770,37449,1269,1975,218,29256,Faked death,Y
15152439-22cf-41dc-83e6-6da1ed43be01,Carley Thiel,Female,52,Limpopo,Single,High School,11411.00,Clients and Customer Support,Standard Legal Plan,30,66060,68458,2330,2031,801,22822,Fake legal bills,Y
38b5c835-d0b8-4e5c-a7bd-daaedaea7ba1,Rosario Hilpert,Female,54,KwaZulu-Natal,Married,High School,11653.00,Telesales and Telemarketing,Funeral Cover,50,12414,42969,704,1439,265,23306,Faked death,Y
c0deec10-2b43-4418-867b-e435ed1b03d0,Citlalli Kunde,Female,68,Limpopo,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,48,52256,68031,3331,3554,601,22822,,N
b5528d9c-1eaf-4ebc-872a-ac2a4c56da61,Isadore Pouros,Female,65,Gauteng,Single,Master,18000.00,Teacher,Funeral Cover,47,16714,32341,1934,952,205,32341,,N
60a085d9-1c8d-4636-a394-39aee2e68924,Kavon Tromp,Male,34,Free State,Single,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,46,99445,50015,3947,4160,901,21104,,N
9d8c8f7f-b818-4ea0-9aa4-5d02542220ba,Drew Botsford,Male,54,Eastern Cape,Divorced,Bachelor,18000.00,Teacher,H.E.L.P Cover,41,65867,63319,2583,1638,786,36000,,N
eea30e4a-77ee-4ed8-9614-45a7bbd8f434,Charley Hyatt,Male,57,Free State,Divorced,PhD,45327.25,Financial manager,H.E.L.P Cover,55,85934,74988,4156,3469,509,74988,,N
eea30e4a-77ee-4ed8-9614-45a7bbd8f434,Charley Hyatt,Male,57,Free State,Divorced,PhD,45327.25,Financial manager,Standard Legal Plan,55,55579,86747,4057,2229,708,161735,,N
43c43cec-c083-4c89-b488-a9cf313b1073,Cyrus Carter,Female,49,Mpumalanga,Single,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,34,92429,91998,4666,2692,559,23306,Fake legal bills,Y
3b5ddab1-2d72-4033-ba4f-1382726a58f4,Emily Mitchell,Male,65,Limpopo,Single,High School,10261.00,Data Capturing,Standard Legal Plan,53,97175,81171,3371,4597,516,20522,,N
b0221d3d-da72-4bf1-a8ce-d2dc1172f957,Krystel Weissnat,Female,29,Eastern Cape,Divorced,Master,13587.00,Travel Agent,Funeral Cover,33,13923,38332,1310,2349,320,27174,,N
fbf0964f-f463-4a26-99eb-6265d925f336,Alba Braun,Male,33,Gauteng,Married,Master,45327.25,Financial manager,H.E.L.P Cover,24,95317,56951,4701,3316,550,56951,,N
5112748b-fd8a-4531-b37e-9292beb02a83,Cora Yost-Larson,Female,64,Western Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,12,27397,35927,1989,1962,467,6000,,N
f03c9058-e016-4bfc-8e91-dc766d4e4562,Uriel D'Amore-Koss,Female,65,North West,Married,Master,18000.00,Teacher,Funeral Cover,21,15313,46331,705,2474,642,36000,False documentation,Y
875751a3-2b3a-46df-bbb7-65896978bb94,Manuel Quigley,Male,36,KwaZulu-Natal,Married,Bachelor,18000.00,Teacher,H.E.L.P Cover,40,51532,52593,2934,1578,986,36000,,N
7ed997fa-1d4b-42c1-be85-59aabdfe0fe7,Tess Batz,Female,65,Eastern Cape,Married,Master,41789.50,Chartered accountant,H.E.L.P Cover,46,64186,67371,3804,1771,597,67371,,N
f1eb5efc-9194-4767-a877-a61b1f3b9a1c,Zachariah Waters,Female,60,Northern Cape,Single,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,7,72024,67113,2042,3537,915,23306,,N
25588181-3795-4681-a6d2-24da5b7b95a9,Tremaine Considine,Male,38,Eastern Cape,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,36,78303,79721,4987,3467,608,16566,,N
5b40877f-58d2-425d-af58-82df03900caa,Russel Padberg,Male,56,North West,Single,High School,10261.00,Data Capturing,Funeral Cover,18,16011,36927,824,566,597,20522,False documentation,Y
8fc0f3d4-20da-4bc4-ba34-8e702bf6d46a,Darrick Powlowski,Male,54,Limpopo,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,15,24589,28919,1880,1973,440,6000,,N
1216825a-2dc1-45b3-a5fb-1f70633c85e9,Domenica Grady,Female,56,Gauteng,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,50,76953,74584,3780,3946,581,23306,,N
ff7b2a9e-8034-4f05-917b-2318fb28cd35,Janet Nader,Male,61,KwaZulu-Natal,Married,High School,10552.00,Switchboard and Receptionist,Funeral Cover,6,28036,41360,750,1150,650,21104,False documentation,Y
dade21d9-7b0e-4963-8a45-8df631d7fe5c,Korey Jacobi,Male,39,Eastern Cape,Married,Bachelor,18000.00,Teacher,Funeral Cover,11,20428,30115,674,2609,689,30115,Murder For Claims,Y
dbabdb2e-723e-4ea5-b213-dd58e1a23f17,Kian Jakubowski,Female,65,North West,Single,Master,46957.33,Plant manager,Standard Legal Plan,23,89065,93418,3050,2955,629,93418,Misrepresentation of legal cases,Y
dbabdb2e-723e-4ea5-b213-dd58e1a23f17,Kian Jakubowski,Female,65,North West,Single,Master,46957.33,Plant manager,H.E.L.P Cover,23,80112,67847,2405,4614,554,161265,,N
4190315b-787a-4433-94fc-4cf3f4121a39,Avis Kozey,Male,53,Limpopo,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,41,29526,38879,1628,2081,417,5000,,N
b7972f44-a281-4a04-8748-c7622272cfba,Kolby Blick,Female,53,Limpopo,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,22,78593,96775,2679,1036,536,16566,,N
99195c8b-17c7-4f76-b77b-716315a61439,Hellen Okuneva,Female,40,KwaZulu-Natal,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,29,15963,34776,1214,1922,338,16566,Faked death,Y
e64b56c9-8854-4731-92a3-6ac3bb888e39,Ally Mertz,Female,41,Western Cape,Married,High School,6489.00,Teller and Cashier,Funeral Cover,11,28849,40288,1283,1975,531,12978,,N
54ffe9e1-a108-41eb-bf65-b57ed71e986e,Mandy Hettinger,Female,40,Eastern Cape,Divorced,Master,18000.00,Teacher,Funeral Cover,56,12911,34864,1965,1460,738,34864,,N
7538f5f1-4fae-4258-a53a-6974657cf074,Jarrod Dickens,Male,49,Gauteng,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,55,96601,71194,2414,2122,511,4200,,N
7c90bef4-12b2-4b81-9d5a-824be81a9b39,Moshe Prosacco,Male,27,Gauteng,Married,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,6,71069,95252,3429,4073,538,81886.34,,N
7af7e72d-1bc2-44b0-be5f-9d7d8b1ae7ec,Rosario Jacobson,Female,28,Northern Cape,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,8,87314,75376,4497,2123,641,4200,,N
58088eb5-74fb-440f-8ba8-30cfe8afb216,Eula Armstrong,Male,35,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,47,21170,32533,632,1517,326,4000,False documentation,Y
46a25df8-eda3-4799-93a4-fc3ec4c016b8,Muhammad Homenick,Male,52,Eastern Cape,Married,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,44,90440,93923,2695,3607,646,81886.34,Pre-existing condition misrepresentation,Y
642c68e8-845e-4a8a-aafa-2f8b68493deb,Willis Hettinger,Male,46,Gauteng,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,52,96889,87108,2326,4448,651,4200,,N
f8e8488a-9744-4704-b17d-a59693787d80,Jermaine Effertz-Blanda,Female,61,Eastern Cape,Divorced,Bachelor,10261.00,Data Capturing,Standard Legal Plan,50,71193,67264,3408,3882,676,20522,,N
5838de98-d2b3-4910-a68d-a51516e52fde,Russ Marvin,Male,42,Gauteng,Single,Bachelor,13587.00,Travel Agent,Funeral Cover,43,27436,40670,1889,639,381,27174,False documentation,Y
001f660a-7660-47d7-8ea9-42d88509fc07,Dawson Klein,Female,40,KwaZulu-Natal,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,21,12866,31139,1773,2300,714,22822,,N
721cc21d-dfa9-403b-8109-827dc0637a17,Titus Windler,Male,38,Limpopo,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,41,27199,45468,1816,2447,348,5000,Faked death,Y
60221c0d-10e2-4111-9b25-d9041bdbe05c,Hollis Schultz,Female,38,KwaZulu-Natal,Single,Master,13587.00,Travel Agent,Standard Legal Plan,58,67074,92358,4223,3274,531,27174,,N
54ca0c5c-76df-4d5b-9670-bd63eb384040,Arnoldo King,Female,42,Free State,Divorced,High School,10261.00,Data Capturing,Funeral Cover,9,21726,47282,651,1662,665,20522,False documentation,Y
0d50d7fb-1068-4a56-a6f4-ac342677c906,Bonnie Lueilwitz,Female,51,Northern Cape,Divorced,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,33,64894,85853,3143,1647,609,16566,,N
d9412bb5-fef0-4944-9bfb-495118d48462,Leilani Schumm,Male,62,Limpopo,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,53,29536,46844,598,2858,769,16566,,N
8868339e-2368-4a47-ba66-39cef517b402,Clementine Will-Pollich,Female,68,Gauteng,Single,Master,14628.00,Nurse,Funeral Cover,41,24222,49651,895,662,749,29256,,N
22100f7f-0fb0-4e85-a44f-6a87ba2cc2b8,Darwin Schiller,Female,50,North West,Single,High School,8283.00,Ticketing clerk,Funeral Cover,17,28363,37512,1973,2875,292,16566,Faked death,Y
74200ba3-8b93-45b4-8ce1-6336987ab079,Green Krajcik-Bosco,Male,49,Limpopo,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,43,14165,33252,1586,924,681,16566,False documentation,Y
3d17c4ee-9e2a-4bc0-a0f6-8eb30e04ef73,Margaret Wyman,Male,28,Eastern Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,22,22513,35056,2858,661,421,6000,,N
72a33363-032b-4115-b413-bf3c05ff5515,Carey Cruickshank,Male,39,Gauteng,Married,High School,11411.00,Clients and Customer Support,Standard Legal Plan,43,95540,61562,3985,4593,561,22822,,N
dedb75d4-b57b-43ec-bc15-f9b4c774b9ed,Geovany Kessler,Female,44,North West,Single,High School,11411.00,Clients and Customer Support,Standard Legal Plan,8,82631,56295,4871,3456,956,22822,,N
4919e4aa-a230-4b69-bf1f-bce77b7ea647,Justice Walter,Female,51,Western Cape,Divorced,High School,10261.00,Data Capturing,Funeral Cover,6,14203,44250,1767,2893,307,20522,,N
25b5ee02-87b1-4939-981e-3d79f4268f3d,Ayla Deckow,Female,49,Gauteng,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,33,55759,95965,2808,1399,841,20522,,N
25bccff0-2a95-4b15-9d83-96c2c33eb957,Mireille Cartwright,Female,57,KwaZulu-Natal,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,40,55526,98128,4245,3591,527,4200,,N
09bb81f5-3776-4911-b3ac-f626116a8109,Alivia Morissette,Male,49,Eastern Cape,Single,High School,2000.00,Security Guard,Standard Legal Plan,15,52022,61124,3640,3718,670,4000,,N
1505864a-854a-495e-afdd-50afd9d7c313,Vita Roberts,Male,47,Western Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,44,21448,45798,1062,807,228,5000,,N
f8ff6e39-c07e-4944-8da4-1753cbaefc6f,Manley Kassulke,Male,47,North West,Married,Bachelor,51872.83,Judge,Standard Legal Plan,7,87090,55491,2098,2522,685,55491,Fake legal bills,Y
f8ff6e39-c07e-4944-8da4-1753cbaefc6f,Manley Kassulke,Male,47,North West,Married,Bachelor,51872.83,Judge,H.E.L.P Cover,7,81602,55552,2573,4559,774,111043,,N
c8274d00-0d95-436e-91cc-1fd7c81cd760,Carson Kreiger,Female,40,KwaZulu-Natal,Single,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,43,77209,96296,3896,1664,617,21104,,N
104f3e6b-00a6-4fb3-89bf-7cd534d4be2a,Hope Runte,Male,30,Western Cape,Married,High School,11653.00,Telesales and Telemarketing,Funeral Cover,59,19738,34765,810,626,696,23306,,N
86c5eaa4-001c-4371-b776-936f64ac2d19,Reanna Jerde-Nolan,Female,54,Mpumalanga,Divorced,Bachelor,13587.00,Travel Agent,Standard Legal Plan,19,61789,85399,4988,3149,971,27174,,N
7f3792ca-8695-4519-816c-c6d001dd3b48,Hilma Hermiston,Male,43,Mpumalanga,Divorced,High School,2000.00,Security Guard,Funeral Cover,10,22712,40685,677,1615,757,4000,,N
d3893a79-fcf8-4cc0-be5b-a11a28c2483b,Bradley Homenick,Female,42,Limpopo,Single,Bachelor,18000.00,Teacher,Funeral Cover,35,26695,30760,1828,1383,450,30760,Murder For Claims,Y
7a5ad987-1764-4550-a39a-9f5abb1421d3,Milford Stehr-Cremin,Male,39,Western Cape,Married,High School,6489.00,Teller and Cashier,Funeral Cover,56,22908,46085,572,1250,447,12978,,N
5efb04f1-a7bf-4079-a761-acedde1757fb,Bethel O'Kon,Female,45,Gauteng,Married,High School,10261.00,Data Capturing,Funeral Cover,53,16030,40746,1279,795,252,20522,False documentation,Y
b0129562-d2bc-4298-9f2a-aff2edf22aa8,Delilah Ward,Female,31,North West,Married,Bachelor,51872.83,Judge,Standard Legal Plan,13,62361,64314,3497,3086,816,64314,,N
b0129562-d2bc-4298-9f2a-aff2edf22aa8,Delilah Ward,Female,31,North West,Married,Bachelor,51872.83,Judge,H.E.L.P Cover,13,52730,78626,2332,4421,880,142940,,N
62f04056-6ebe-4871-8924-522e986a1879,Mack Collins,Female,45,KwaZulu-Natal,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,21,79974,88535,3593,1134,925,4200,,N
3b5de38d-10a1-410c-a30d-1e7bfb5ba3aa,Georgianna Littel,Male,49,Mpumalanga,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,18,77145,60942,3346,1303,602,23306,,N
d9b42b4a-3c08-4f3e-9d44-a83bb2a7e902,Joany Roob,Male,35,Gauteng,Single,High School,2000.00,Security Guard,Standard Legal Plan,7,52241,69074,2363,4095,734,4000,Fake legal bills,Y
1348501f-989f-44e6-9180-bb831bdc562c,Kayden Trantow,Female,49,Free State,Married,High School,2000.00,Security Guard,Funeral Cover,15,14725,48962,1522,939,678,4000,False documentation,Y
41a44cf6-46c6-4997-837d-b64b6f4a0802,Cody Ankunding,Male,63,Gauteng,Single,PhD,51872.83,Judge,Standard Legal Plan,29,51739,52683,4326,4659,501,52683,,N
dff9c9b6-841e-4308-82ec-71eeffe1547f,Agustin Bradtke,Male,63,Limpopo,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,16,11705,39076,1912,2735,302,16566,Murder For Claims,Y
b6f7cf54-6468-49d3-b904-89835b9ef5a1,Bernice Cormier,Female,46,Western Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,37,34138,21740,2668,1489,293,6000,,N
f9bbf57e-79f2-4eaa-bfcb-6ece42578254,Matteo Reinger,Female,31,Limpopo,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,27,79325,79704,3557,4084,500,4200,,N
db23a886-3a1e-4435-9abc-077ba221cd6c,Murray Dooley,Female,68,Gauteng,Divorced,Bachelor,10261.00,Data Capturing,Standard Legal Plan,49,96107,78680,2248,1578,644,20522,,N
15c40eb0-3bf7-4621-b8a8-5304bac14180,Sophia Runolfsdottir,Male,40,KwaZulu-Natal,Married,Master,13587.00,Travel Agent,Funeral Cover,48,11087,36225,1930,1357,530,27174,False documentation,Y
71528470-d6a5-40bb-8373-2f198f8bc2d3,Mikel Ortiz,Female,28,Free State,Single,Master,41789.50,Chartered accountant,H.E.L.P Cover,52,54306,73417,3375,4471,688,73417,,N
45be5e85-f415-4ae3-8364-03b137ff3000,Karlee Reichert,Male,62,Gauteng,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,39,18030,41721,851,2970,700,16566,False documentation,Y
1aad8ebc-a986-4327-9a93-2c5a5bfbb41e,Amani Predovic,Male,66,Eastern Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,33,65818,73867,2895,2533,915,5000,,N
25129fa8-2816-45ec-92f8-91c593a4fa0e,Brett Schmeler,Male,25,Gauteng,Divorced,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,12,84300,65450,4781,1601,912,23306,,N
56843c1b-aae4-4e4a-ab4f-a1eee9d720b8,Kraig Reichel-Koelpin,Male,55,Northern Cape,Married,Bachelor,13587.00,Travel Agent,Funeral Cover,36,28764,43068,1296,1610,686,27174,,N
0ccfb8e9-1d76-477e-a1b2-e9f41d612f5a,Waylon Gusikowski,Female,37,Limpopo,Married,Master,13587.00,Travel Agent,Funeral Cover,27,17481,47540,1161,1517,272,27174,,N
30d51c1b-987d-44ea-a132-71b2fcd91740,Lilla Beier,Male,65,Western Cape,Divorced,PhD,46957.33,Plant manager,H.E.L.P Cover,20,50930,87846,4550,1924,693,87846,Fake medical bills,Y
1093bdba-d848-451c-aa2f-2895d0f4e2ce,Nora Hauck,Female,49,Limpopo,Divorced,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,47,70180,52821,2169,4700,701,22822,,N
e837829a-8084-4e24-b644-41578bb98743,Roberto Paucek,Male,25,North West,Married,High School,8283.00,Ticketing clerk,Standard Legal Plan,48,78078,84928,3424,2069,955,16566,Misrepresentation of legal cases,Y
f59b9067-ae0e-4221-9d17-73afc5c13b7a,Gussie Stiedemann,Male,30,Eastern Cape,Single,High School,8283.00,Ticketing clerk,Standard Legal Plan,29,67498,57409,4357,1328,533,16566,,N
50ff4b54-9f87-418d-99a2-9b74fb8800b3,Zetta Schamberger,Female,52,Western Cape,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,24,19996,36257,1396,1865,685,6000,Faked death,Y
